ID,spend,email,source,freeship,corn,eastofmiss,repeatorder
3754581,196,other,search,1,1,0,1
3754057,129,other,direct,1,1,0,1
3753471,150,corporate,search,0,1,0,1
3752844,88,corporate,direct,1,1,1,0
3750496,160,popular,search,1,0,0,0
3750330,177,other,referral,1,1,1,1
3749872,92,popular,search,0,0,1,1
3747826,150,popular,search,1,1,1,0
3747725,109,other,direct,0,1,0,1
3746949,141,other,referral,1,0,1,0
3746028,219,popular,referral,1,1,1,0
3745802,121,popular,search,1,0,1,0
3741740,81,popular,referral,1,0,1,0
3741357,69,popular,referral,0,1,1,0
3740500,212,corporate,search,1,1,0,1
3740023,50,corporate,direct,1,1,0,0
3738015,172,corporate,referral,1,1,0,1
3737218,100,popular,search,0,0,1,0
3736104,133,corporate,search,1,0,1,0
3735817,177,other,referral,0,0,1,0
3735191,186,corporate,referral,1,0,1,0
3734235,199,other,search,0,1,1,0
3730922,51,other,referral,1,1,1,0
3730096,160,corporate,direct,0,1,1,0
3729638,148,popular,referral,1,1,0,0
3728259,181,popular,referral,0,1,0,0
3727107,147,corporate,direct,1,0,0,1
3725711,182,other,search,0,0,1,1
3723988,151,other,search,0,1,1,0
3723965,153,other,referral,1,0,1,0
3723391,188,popular,direct,0,1,0,1
3722066,105,popular,referral,0,0,0,0
3721775,95,corporate,referral,1,0,0,0
3721211,213,corporate,direct,0,1,1,0
3720912,156,other,search,0,0,1,0
3720552,103,other,search,1,1,1,0
3718530,23,other,referral,0,0,0,0
3718516,64,other,search,0,0,1,0
3716518,189,popular,referral,1,1,0,1
3714200,208,popular,direct,1,0,1,0
3712699,205,popular,direct,1,1,0,1
3711691,103,popular,search,1,1,1,0
3710648,189,popular,search,1,0,0,1
3709874,24,corporate,direct,0,0,0,0
3709759,98,corporate,search,0,1,1,0
3709684,207,other,referral,1,1,0,1
3707790,129,popular,direct,1,1,0,1
3706987,198,popular,search,0,1,0,1
3706726,133,popular,referral,1,0,0,0
3706649,66,popular,direct,1,0,1,0
3704063,165,other,direct,0,1,0,1
3699939,74,other,direct,1,1,0,1
3698489,64,other,search,1,1,0,1
3697474,107,popular,referral,1,0,0,0
3696452,43,popular,direct,1,0,1,0
3696396,119,popular,referral,1,0,0,0
3696342,182,other,direct,1,1,1,1
3695784,49,popular,direct,1,1,1,0
3695270,35,popular,direct,0,1,1,0
3695023,209,other,direct,0,1,1,0
3694314,28,corporate,referral,0,1,0,0
3693331,196,corporate,referral,1,1,1,0
3692994,145,corporate,search,1,1,0,1
3692258,66,corporate,referral,0,0,0,0
3691935,166,popular,search,1,1,1,0
3691726,206,popular,referral,1,0,0,0
3690799,177,other,direct,0,1,0,1
3688347,145,popular,direct,1,1,1,0
3687528,35,other,referral,1,0,1,0
3684350,112,corporate,search,1,0,1,0
3683350,28,corporate,search,1,0,0,0
3682410,127,corporate,search,1,1,0,1
3679336,139,popular,direct,0,1,0,1
3679098,47,corporate,direct,0,0,1,0
3677494,100,corporate,search,1,0,0,1
3673819,101,corporate,direct,1,0,1,1
3672347,124,popular,referral,1,1,1,0
3671350,136,popular,search,1,1,0,1
3670140,118,corporate,direct,1,1,1,0
3668011,177,popular,referral,0,0,1,0
3667484,26,corporate,search,0,0,1,0
3666824,177,corporate,direct,0,0,0,0
3666187,33,other,direct,1,1,1,0
3665843,31,other,referral,1,0,1,0
3665446,84,other,referral,1,0,1,0
3665023,59,other,referral,0,0,1,0
3664578,170,other,referral,0,1,0,1
3663119,153,popular,referral,0,0,0,0
3662866,137,corporate,referral,0,1,1,0
3662850,143,corporate,direct,1,1,0,1
3662392,125,corporate,referral,1,1,0,1
3661167,148,other,referral,0,0,1,0
3660348,72,other,referral,1,1,0,1
3659806,186,other,direct,0,1,1,0
3659066,23,other,direct,0,1,0,1
3656785,66,popular,search,0,1,0,0
3656394,198,other,referral,1,0,1,0
3655853,73,corporate,referral,0,0,1,0
3655047,201,other,direct,0,1,1,0
3654268,21,corporate,referral,1,1,1,0
3653915,176,other,referral,0,0,0,1
3653690,67,other,search,0,1,1,0
3652364,172,popular,direct,1,0,1,0
3649852,55,other,referral,1,1,0,0
3649791,160,popular,direct,1,0,1,0
3649149,37,other,direct,1,0,1,1
3647587,193,corporate,search,0,0,1,0
3646305,70,corporate,direct,0,1,0,0
3646123,92,popular,direct,0,1,1,0
3645670,80,popular,direct,1,1,1,0
3645585,87,corporate,direct,1,0,0,0
3645491,43,corporate,search,1,0,0,0
3645446,176,other,direct,1,1,0,1
3645446,90,corporate,referral,1,1,0,1
3644228,111,other,referral,0,0,0,0
3643275,173,other,direct,0,0,0,0
3641010,71,corporate,referral,0,0,1,0
3640827,75,corporate,search,0,1,1,1
3640157,182,other,referral,0,1,1,0
3639692,68,popular,search,0,0,1,1
3637532,94,other,search,0,1,1,0
3637123,122,popular,direct,1,0,0,0
3636492,77,other,direct,1,1,0,1
3636235,49,corporate,referral,0,1,1,0
3635834,96,corporate,direct,1,0,1,1
3635376,144,other,referral,0,0,1,0
3634614,95,other,search,1,0,1,0
3634429,71,other,search,1,1,1,0
3633524,69,corporate,search,0,0,0,0
3633085,106,other,direct,1,1,0,1
3632687,103,corporate,referral,0,1,1,0
3632534,59,corporate,referral,1,0,0,0
3631825,26,popular,search,1,0,0,0
3631566,84,other,search,0,0,0,0
3631214,126,other,search,1,0,0,0
3631119,82,popular,search,0,1,1,0
3629477,70,popular,direct,1,0,1,0
3628262,181,other,direct,0,1,1,0
3628078,188,corporate,referral,0,0,1,0
3627025,31,corporate,referral,1,0,1,0
3624913,67,popular,referral,0,0,0,0
3623921,118,other,search,0,1,0,1
3623193,110,corporate,direct,0,1,1,0
3622375,200,other,referral,1,1,1,0
3620192,155,popular,direct,0,0,1,0
3618305,109,other,referral,1,1,1,0
3618215,63,other,referral,1,1,0,0
3617854,128,corporate,direct,0,0,1,0
3617216,23,corporate,search,0,0,1,0
3616539,184,corporate,direct,1,1,1,1
3611482,173,corporate,referral,0,0,0,0
3609745,87,popular,referral,0,1,0,0
3607653,50,other,search,1,1,0,1
3607564,199,popular,search,1,0,1,0
3605882,108,corporate,direct,0,1,1,0
3604918,58,popular,search,1,1,1,0
3604290,22,popular,search,0,1,1,0
3604167,83,other,search,0,0,1,0
3604025,198,popular,search,1,0,0,0
3603759,118,corporate,search,1,1,0,1
3603726,179,corporate,referral,1,0,1,0
3603346,194,popular,referral,0,0,0,0
3601985,150,other,direct,0,1,1,0
3601387,143,popular,search,0,0,0,0
3599460,30,other,direct,1,0,1,0
3599428,32,corporate,search,0,1,1,0
3599312,76,popular,search,1,1,0,0
3599121,125,popular,referral,0,1,1,0
3593211,172,popular,direct,1,0,1,0
3590695,26,corporate,referral,1,0,1,0
3590646,152,corporate,search,1,1,0,1
3590541,65,popular,direct,0,0,1,0
3589608,158,corporate,search,1,0,0,0
3589511,164,other,search,0,1,1,0
3586643,187,corporate,referral,0,0,1,0
3585242,208,other,referral,0,0,0,0
3584321,200,other,referral,0,0,1,0
3582240,154,other,search,1,1,0,1
3580534,138,popular,direct,0,1,1,0
3579940,190,other,search,1,0,0,0
3579880,85,corporate,search,0,1,1,0
3579566,90,popular,direct,0,0,0,0
3579377,208,corporate,referral,0,0,1,0
3579119,196,popular,referral,1,0,1,0
3578974,73,popular,search,1,0,1,0
3578761,29,corporate,referral,1,1,0,1
3578336,94,corporate,referral,1,1,0,1
3577579,108,other,referral,0,1,1,0
3576509,162,popular,referral,1,0,1,0
3574834,44,popular,referral,1,1,1,0
3574094,83,corporate,referral,0,1,0,1
3573999,135,other,referral,1,1,1,0
3573349,153,corporate,referral,1,1,0,0
3571362,216,popular,referral,0,0,0,0
3569734,96,other,direct,1,0,1,0
3568083,195,corporate,direct,1,1,1,1
3567392,70,popular,search,0,1,1,0
3567205,122,corporate,search,0,0,1,0
3566751,85,other,referral,1,1,0,0
3565433,133,other,search,0,0,1,0
3564572,162,corporate,direct,1,1,1,1
3562938,84,corporate,search,0,0,0,0
3560929,167,corporate,direct,0,1,1,0
3560139,136,popular,referral,1,1,0,1
3558607,59,corporate,referral,0,1,1,0
3557495,124,other,direct,0,1,1,0
3555704,27,popular,search,1,0,1,0
3555000,195,other,referral,0,0,1,0
3554591,173,other,referral,0,0,1,0
3553432,56,popular,direct,1,1,1,0
3551922,40,popular,referral,1,1,0,0
3551251,167,other,search,0,1,0,1
3550751,163,popular,search,1,1,1,0
3546853,109,other,direct,1,1,0,1
3546116,128,other,search,0,1,0,0
3545401,214,other,direct,1,1,1,1
3544335,37,corporate,direct,0,0,1,0
3544243,27,popular,search,1,1,1,0
3544087,213,popular,search,0,0,1,0
3542734,58,popular,referral,1,1,0,0
3542336,88,corporate,direct,1,1,1,0
3539973,187,popular,search,0,1,1,0
3539525,132,corporate,direct,0,1,1,0
3539046,178,corporate,referral,0,1,0,1
3538772,189,corporate,search,1,1,0,1
3537235,87,corporate,direct,1,1,0,1
3537152,184,other,search,0,0,0,0
3536364,138,popular,search,0,0,0,0
3534553,64,other,referral,0,1,0,0
3533531,125,corporate,direct,0,1,0,1
3532266,106,other,direct,1,1,0,1
3532161,193,popular,referral,0,0,0,0
3532090,103,other,direct,1,1,1,0
3531008,41,popular,search,0,1,1,0
3530442,95,corporate,direct,1,0,1,0
3530044,31,popular,referral,0,0,1,1
3529678,161,other,referral,1,0,0,0
3529346,178,other,referral,0,0,1,0
3526787,132,corporate,search,0,0,1,0
3524892,204,other,direct,0,0,0,0
3524377,67,popular,direct,1,1,1,0
3523039,107,corporate,direct,1,0,0,1
3520726,81,popular,direct,1,1,1,0
3520455,187,corporate,search,0,1,0,1
3520079,215,popular,referral,1,1,1,0
3518812,24,popular,direct,1,0,1,0
3518518,56,popular,direct,0,0,1,0
3517287,201,corporate,referral,1,0,0,0
3517116,38,other,search,0,0,0,0
3516946,129,corporate,referral,0,1,1,0
3516872,55,corporate,search,0,1,1,0
3516285,131,popular,referral,0,0,0,0
3515997,182,corporate,referral,0,1,1,0
3515759,146,popular,direct,1,1,1,0
3514153,43,other,referral,0,0,0,0
3512642,169,corporate,direct,1,1,1,1
3511260,50,other,direct,1,0,0,0
3509945,170,corporate,direct,0,0,1,0
3509496,55,corporate,search,0,1,1,0
3508906,86,other,search,1,0,1,0
3507156,52,corporate,referral,1,0,1,0
3506703,50,corporate,search,0,0,1,0
3506454,81,other,search,1,1,0,0
3505349,171,other,direct,0,1,0,1
3502331,65,corporate,referral,1,0,0,0
3501961,162,other,search,1,0,0,0
3501239,66,other,search,0,1,1,0
3498026,75,popular,referral,1,0,1,0
3497704,201,popular,referral,0,1,0,0
3496693,56,corporate,direct,1,1,0,1
3494934,213,other,search,1,0,1,1
3494251,173,other,search,1,1,1,0
3493568,120,popular,referral,1,1,0,1
3491080,161,other,search,1,1,1,0
3489416,196,popular,referral,0,1,0,0
3489084,89,corporate,referral,1,1,0,1
3487704,159,popular,referral,0,1,1,0
3487688,34,popular,referral,1,0,1,0
3484909,194,corporate,referral,1,0,1,1
3483495,37,corporate,direct,1,0,0,0
3481695,30,other,referral,1,1,0,0
3478381,25,popular,referral,0,0,0,0
3477815,69,corporate,search,0,1,0,0
3476697,207,other,direct,1,0,1,1
3474243,209,popular,search,1,0,1,0
3473660,34,popular,search,1,0,1,0
3471604,212,corporate,search,1,0,0,0
3470643,191,corporate,direct,1,0,1,1
3469375,142,corporate,search,0,1,1,0
3469335,142,popular,direct,1,0,1,0
3467097,151,popular,search,0,1,1,0
3466974,24,popular,referral,1,1,0,0
3466800,21,other,direct,0,0,0,0
3465539,57,other,referral,0,0,0,0
3464062,195,popular,search,1,0,0,0
3461252,217,popular,referral,0,1,1,0
3460312,60,popular,referral,1,1,1,0
3459786,90,other,search,1,0,0,0
3459660,91,popular,referral,1,1,0,1
3458100,78,other,direct,0,0,1,0
3457789,51,popular,direct,0,0,0,0
3456718,185,corporate,search,0,1,0,1
3454205,78,other,search,1,0,0,0
3451910,97,other,referral,1,1,1,0
3451179,99,popular,direct,0,1,1,0
3451145,80,popular,direct,1,0,1,1
3450366,22,popular,direct,0,0,0,0
3449914,219,popular,direct,1,1,1,0
3449738,57,popular,direct,0,1,1,0
3448683,59,other,search,1,1,0,0
3447957,135,popular,referral,0,1,1,0
3447203,31,other,search,1,1,1,0
3444433,151,popular,referral,1,1,0,1
3444013,185,popular,referral,1,0,0,0
3442551,28,corporate,referral,0,1,1,0
3442302,130,popular,direct,0,1,1,0
3441352,33,popular,direct,1,1,1,0
3440680,153,corporate,direct,1,0,0,1
3439280,120,other,search,1,1,0,1
3438655,102,popular,referral,1,1,0,0
3437706,180,popular,direct,1,1,0,1
3437272,152,other,direct,1,0,0,0
3436827,187,popular,search,1,1,0,1
3434838,55,popular,direct,1,1,1,0
3434236,174,corporate,direct,0,0,1,1
3432363,183,corporate,search,0,0,0,0
3432133,194,other,direct,0,1,1,0
3432010,74,other,direct,0,0,0,0
3431423,45,corporate,referral,1,1,0,1
3431045,134,corporate,search,1,1,0,1
3429605,77,popular,direct,1,1,0,0
3427995,85,corporate,search,0,0,1,0
3426303,43,other,search,0,0,0,0
3424794,29,popular,referral,0,1,1,0
3424695,187,other,search,1,1,1,0
3424326,92,other,referral,0,1,1,0
3420643,203,popular,direct,1,0,1,1
3420093,178,other,search,0,1,0,1
3419746,166,other,direct,0,0,1,0
3419226,85,other,direct,0,1,0,0
3418372,77,corporate,referral,1,0,0,0
3417849,99,corporate,referral,0,0,1,0
3415758,92,other,referral,0,0,0,0
3415720,67,other,direct,1,1,0,1
3413378,157,popular,referral,1,0,1,0
3412997,164,corporate,referral,0,1,0,1
3409646,126,other,direct,1,0,0,0
3409558,218,popular,direct,0,1,0,1
3409239,47,corporate,referral,0,1,0,1
3408719,143,other,direct,0,0,0,0
3408599,78,corporate,search,1,0,0,0
3408083,121,popular,referral,0,0,0,0
3406935,202,popular,referral,0,0,0,1
3405806,197,corporate,referral,1,0,1,1
3404342,95,other,referral,1,1,1,0
3401686,100,popular,search,0,1,1,0
3400324,51,other,search,1,1,1,0
3399440,143,corporate,direct,0,0,1,1
3398301,121,corporate,search,0,0,1,0
3398123,172,popular,direct,0,1,0,0
3397186,69,popular,direct,1,0,0,0
3396882,129,other,direct,0,0,1,0
3396688,102,corporate,referral,1,1,0,0
3396284,55,other,direct,1,0,1,0
3395381,128,popular,search,1,0,1,0
3394151,21,popular,referral,0,0,1,0
3393484,124,corporate,referral,1,0,0,0
3393457,72,popular,referral,0,1,1,0
3391598,96,corporate,referral,1,0,1,0
3390692,200,other,search,0,1,1,0
3389266,205,popular,referral,0,1,0,0
3387159,47,popular,direct,1,0,0,0
3384557,135,popular,referral,1,1,1,0
3384511,204,popular,search,1,0,1,1
3383985,53,corporate,referral,1,0,0,0
3383773,192,other,search,1,0,0,0
3383735,22,corporate,direct,1,1,1,0
3381054,33,other,direct,1,0,0,1
3380994,205,corporate,referral,1,1,0,0
3379569,143,other,referral,0,0,1,0
3379377,207,other,search,0,1,0,1
3378449,142,corporate,search,0,0,0,0
3378416,114,other,referral,1,0,0,0
3377022,48,other,referral,1,1,0,0
3375422,56,popular,search,0,1,1,0
3374955,156,other,search,0,0,0,0
3374189,158,other,direct,0,0,0,0
3373347,114,popular,search,1,1,1,0
3373233,95,corporate,referral,0,0,0,0
3372863,72,corporate,referral,1,0,0,0
3372565,201,corporate,referral,0,0,0,0
3370555,121,other,direct,0,1,1,0
3370419,81,other,search,1,0,1,0
3369938,86,popular,search,0,1,1,0
3369695,204,popular,referral,0,1,0,1
3369670,102,popular,direct,0,1,0,1
3366710,75,other,referral,0,0,0,0
3365832,167,popular,search,1,0,1,0
3365544,88,other,direct,1,1,1,0
3364755,212,other,direct,0,0,0,0
3363253,190,corporate,search,0,1,0,1
3362167,116,corporate,direct,1,0,1,1
3362122,47,corporate,direct,1,1,0,1
3361975,65,corporate,referral,0,0,1,0
3360573,126,corporate,referral,1,0,0,0
3359738,74,corporate,direct,0,0,0,0
3357561,154,popular,referral,0,1,0,0
3356517,164,other,search,0,0,1,0
3352040,54,corporate,referral,1,1,1,0
3351334,211,corporate,search,0,0,0,0
3350823,208,other,direct,1,1,1,0
3350104,205,other,referral,1,0,0,0
3349817,124,other,search,1,1,0,1
3349239,178,popular,direct,1,1,0,1
3344167,97,popular,direct,1,1,0,1
3343338,138,other,referral,0,1,1,0
3341272,78,other,referral,1,0,0,0
3339355,93,popular,search,0,1,0,0
3338116,69,corporate,search,0,1,1,1
3337299,97,popular,referral,0,1,1,0
3337111,29,popular,search,0,0,0,0
3335672,20,popular,search,0,1,0,0
3335463,96,other,search,1,0,0,0
3335346,95,popular,search,1,0,1,0
3334172,140,popular,referral,1,0,1,0
3334156,193,corporate,search,1,0,0,1
3332041,159,popular,direct,0,0,1,0
3331557,142,popular,direct,0,1,1,0
3330822,156,other,referral,0,1,0,0
3330657,105,other,direct,0,0,1,0
3330481,127,popular,referral,1,1,0,0
3330296,48,corporate,direct,1,1,1,0
3329794,92,other,direct,0,0,0,0
3329516,199,other,search,1,1,1,0
3325788,118,popular,direct,0,0,1,0
3324192,60,other,search,1,0,1,0
3324024,53,popular,search,1,0,1,0
3323380,210,popular,search,0,1,0,0
3322267,167,popular,search,0,1,0,1
3322183,216,popular,direct,1,1,1,0
3321896,109,popular,direct,0,0,1,0
3320928,170,popular,direct,1,1,0,1
3320693,168,other,referral,1,1,0,1
3318414,217,other,search,0,1,0,1
3317414,198,other,search,0,0,0,0
3314359,217,corporate,search,1,0,1,1
3314080,94,popular,direct,0,0,1,0
3313546,60,corporate,referral,0,1,1,0
3312005,187,other,referral,1,0,1,0
3309091,103,popular,direct,0,0,0,0
3308185,88,other,direct,1,0,1,0
3307965,76,other,search,0,0,1,0
3306757,200,corporate,referral,1,0,0,0
3305234,132,popular,referral,1,0,0,0
3304528,217,corporate,referral,1,1,1,0
3303318,207,other,search,0,1,1,0
3300850,159,popular,referral,1,0,1,0
3298630,80,corporate,direct,0,0,1,0
3296854,103,corporate,direct,0,1,0,1
3295300,66,corporate,search,0,1,1,0
3295224,190,other,referral,0,1,0,1
3293761,149,popular,direct,1,1,0,1
3291459,34,corporate,direct,0,1,0,0
3290839,102,popular,search,1,1,1,0
3290227,166,popular,direct,0,1,1,0
3290133,211,popular,direct,0,1,0,1
3289625,202,corporate,referral,1,0,1,1
3289070,160,corporate,search,0,0,0,0
3286899,203,popular,referral,1,1,0,1
3286254,205,other,direct,1,0,1,1
3285419,159,other,referral,0,1,1,0
3284667,133,corporate,referral,1,0,0,0
3283633,51,other,referral,1,1,0,0
3281282,98,popular,direct,1,0,1,0
3280216,103,popular,referral,0,1,1,0
3280077,80,corporate,direct,0,1,0,0
3277015,72,other,referral,1,0,1,1
3276872,154,corporate,search,0,0,0,0
3275908,21,other,referral,1,1,1,0
3275449,63,popular,direct,1,0,1,1
3275074,64,corporate,referral,0,1,0,0
3274962,84,corporate,direct,0,0,0,0
3274508,94,popular,search,1,0,0,0
3274471,48,other,referral,1,1,0,0
3274271,151,other,search,0,0,0,0
3273967,28,corporate,referral,0,1,1,0
3273939,73,corporate,referral,0,1,0,0
3270711,200,other,referral,0,1,1,0
3269471,80,corporate,referral,1,0,1,1
3268988,51,other,direct,1,0,0,0
3268883,166,corporate,direct,1,1,1,1
3265602,85,corporate,search,1,0,1,0
3265174,52,corporate,direct,1,0,1,0
3263933,20,corporate,search,1,1,1,0
3263553,131,corporate,direct,0,1,1,1
3263524,53,other,referral,0,1,1,0
3263411,53,other,referral,1,0,0,0
3263394,73,other,referral,1,1,0,1
3262048,204,popular,referral,1,0,0,0
3261320,151,other,direct,1,0,1,1
3260972,126,other,direct,1,0,1,1
3259752,186,popular,search,0,0,1,0
3258409,33,corporate,referral,1,0,0,0
3257734,146,corporate,search,1,0,1,1
3257408,117,corporate,direct,0,1,0,1
3255448,166,corporate,referral,0,0,0,0
3253825,38,other,direct,1,1,1,0
3251015,85,other,direct,1,1,0,1
3249656,159,corporate,direct,0,1,0,1
3248271,176,popular,search,1,1,1,0
3247648,218,popular,referral,0,1,1,0
3246736,181,corporate,referral,0,1,1,0
3244373,123,popular,search,0,0,1,0
3244136,202,popular,referral,1,1,1,0
3243101,57,other,direct,0,1,0,1
3242565,58,corporate,referral,1,1,1,0
3242557,202,other,search,0,0,1,0
3240660,209,other,direct,0,1,1,0
3240139,215,other,search,1,0,0,0
3239380,105,corporate,direct,1,0,1,1
3238618,214,popular,direct,1,1,1,0
3238354,76,popular,direct,0,1,0,1
3237738,33,other,search,1,0,0,0
3236901,101,other,direct,0,1,1,0
3236616,71,other,referral,1,0,1,0
3235946,104,popular,search,0,0,1,0
3234437,201,corporate,referral,0,0,0,0
3233328,159,other,direct,1,1,0,1
3233277,49,corporate,search,0,1,1,0
3231982,190,other,direct,0,0,1,0
3230768,106,popular,search,1,1,0,1
3230707,128,other,search,0,0,0,0
